frame_idx,config,f1
1187,C2,0.7692307692307693
1188,C2,0.9090909090909091
1189,C2,0.7272727272727273
1190,C2,0.7692307692307693
1191,C2,0.6666666666666666
1192,C2,0.7999999999999999
1193,C2,0.8571428571428571
1194,C2,0.7142857142857143
1195,C2,0.8571428571428571
1196,C2,0.7999999999999999
1197,C2,0.6666666666666666
1198,C2,0.8333333333333334
1199,C2,0.6666666666666666
1200,C2,0.8333333333333334
1201,C2,0.8333333333333333
1202,C2,1.0
1203,C2,0.7692307692307693
1204,C2,0.8333333333333334
1205,C2,0.923076923076923
1206,C2,0.8571428571428571
1207,C2,0.923076923076923
1208,C2,0.8571428571428571
1209,C2,0.923076923076923
1210,C2,0.8
1211,C2,0.8571428571428571
1212,C2,0.9090909090909091
1213,C2,0.8
1214,C2,0.9090909090909091
1215,C2,0.6
1216,C2,0.6666666666666665
1217,C2,0.8333333333333334
1218,C2,0.9090909090909091
1219,C2,0.7272727272727272
1220,C2,0.9090909090909091
1221,C2,0.7272727272727273
1222,C2,0.8333333333333334
1223,C2,0.8333333333333333
1224,C2,0.9090909090909091
1225,C2,0.7692307692307692
1226,C2,0.7692307692307692
1227,C2,0.8571428571428571
1228,C2,0.8571428571428571
1229,C2,0.8571428571428571
1230,C2,0.923076923076923
1231,C2,0.8571428571428571
1232,C2,0.7499999999999999
1233,C2,0.8750000000000001
1234,C2,0.8571428571428571
1235,C2,0.8
1236,C2,1.0
1237,C2,0.923076923076923
1238,C2,0.8
1239,C2,0.923076923076923
1240,C2,0.8571428571428571
1241,C2,0.8
1242,C2,0.8571428571428571
1243,C2,1.0
1244,C2,0.923076923076923
1245,C2,0.8571428571428571
1246,C2,0.8750000000000001
1247,C2,0.7999999999999999
1248,C2,0.8571428571428571
1249,C2,0.8333333333333333
1250,C2,0.8571428571428571
1251,C2,0.6666666666666667
1252,C2,0.75
1253,C2,0.923076923076923
1254,C2,0.6
1255,C2,0.8333333333333333
1256,C2,0.5
1257,C2,0.8571428571428571
1258,C2,0.7692307692307693
1259,C2,0.6
1260,C2,0.5454545454545454
1261,C2,0.9333333333333333
1262,C2,0.9333333333333333
1263,C2,0.7999999999999999
1264,C2,0.8571428571428571
1265,C2,0.75
1266,C2,0.75
1267,C2,0.923076923076923
1268,C2,0.7999999999999999
1269,C2,0.8750000000000001
1270,C2,0.75
1271,C2,0.875
1272,C2,0.7692307692307692
1273,C2,0.9333333333333333
1274,C2,0.875
1275,C2,0.7999999999999999
1276,C2,0.8333333333333334
1277,C2,0.7142857142857143
1278,C2,0.75
1279,C2,0.8750000000000001
1280,C2,0.923076923076923
1281,C2,0.8571428571428571
1282,C2,0.8571428571428571
1283,C2,0.7999999999999999
1284,C2,0.7999999999999999
1285,C2,0.8571428571428571
1286,C2,0.75
1287,C2,0.923076923076923
1288,C2,0.7999999999999999
1289,C2,0.6153846153846154
1290,C2,0.7692307692307693
1291,C2,0.7142857142857143
1292,C2,0.6666666666666667
1293,C2,0.9090909090909091
1294,C2,0.7272727272727272
1295,C2,0.888888888888889
1296,C2,0.923076923076923
1297,C2,0.9090909090909091
1298,C2,0.7692307692307692
1299,C2,0.7692307692307692
1300,C2,0.7692307692307692
1301,C2,0.923076923076923
1302,C2,0.8333333333333333
1303,C2,0.7692307692307692
1304,C2,0.7692307692307692
1305,C2,0.8000000000000002
1306,C2,0.8
1307,C2,0.7692307692307693
1308,C2,0.6153846153846154
1309,C2,0.7272727272727272
1310,C2,0.8333333333333334
1311,C2,0.8333333333333334
1312,C2,0.8333333333333334
1313,C2,0.923076923076923
1314,C2,0.8333333333333333
1315,C2,0.9090909090909091
1316,C2,0.9090909090909091
1317,C2,0.8333333333333334
1318,C2,0.8000000000000002
1319,C2,0.9090909090909091
1320,C2,0.8
1321,C2,0.888888888888889
1322,C2,0.888888888888889
1323,C2,0.888888888888889
1324,C2,0.888888888888889
1325,C2,1.0
1326,C2,0.8
1327,C2,0.888888888888889
1328,C2,0.6666666666666665
1329,C2,0.6666666666666665
1330,C2,0.7499999999999999
1331,C2,0.7499999999999999
1332,C2,0.6666666666666666
1333,C2,0.7499999999999999
1334,C2,0.5
1335,C2,0.5714285714285715
1336,C2,0.7499999999999999
1337,C2,1.0
1338,C2,0.7499999999999999
1339,C2,1.0
1340,C2,1.0
1341,C2,1.0
1342,C2,1.0
1343,C2,1.0
1344,C2,1.0
1345,C2,1.0
1346,C2,0.888888888888889
1347,C2,0.888888888888889
1348,C2,1.0
1349,C2,1.0
1350,C2,0.888888888888889
1351,C2,0.888888888888889
1352,C2,0.888888888888889
1353,C2,0.8
1354,C2,1.0
1355,C2,1.0
1356,C2,1.0
1357,C2,0.9090909090909091
1358,C2,0.888888888888889
1359,C2,1.0
1360,C2,0.9090909090909091
1361,C2,1.0
1362,C2,0.9090909090909091
1363,C2,1.0
1364,C2,0.8571428571428571
1365,C2,0.6666666666666665
1366,C2,0.888888888888889
1367,C2,0.888888888888889
1368,C2,0.888888888888889
1369,C2,0.888888888888889
1370,C2,0.6
1371,C2,0.7272727272727272
1372,C2,0.9090909090909091
1373,C2,0.6666666666666666
1374,C2,0.6666666666666666
1375,C2,0.8
1376,C2,0.8
1377,C2,0.888888888888889
1378,C2,0.6666666666666666
1379,C2,0.7499999999999999
1380,C2,0.7499999999999999
1381,C2,0.7499999999999999
1382,C2,0.5714285714285715
1383,C2,0.6666666666666665
1384,C2,0.888888888888889
1385,C2,0.888888888888889
1386,C2,0.8571428571428571
1387,C2,0.8571428571428571
1388,C2,0.8571428571428571
1389,C2,0.8571428571428571
1390,C2,1.0
1391,C2,1.0
1392,C2,0.8
1393,C2,0.888888888888889
1394,C2,1.0
1395,C2,0.888888888888889
1396,C2,0.75
1397,C2,0.8571428571428571
1398,C2,0.8
1399,C2,0.888888888888889
1400,C2,0.888888888888889
1401,C2,0.888888888888889
1402,C2,0.7499999999999999
1403,C2,0.6666666666666666
1404,C2,0.7499999999999999
1405,C2,0.6
1406,C2,0.8333333333333333
1407,C2,0.888888888888889
1408,C2,0.8333333333333333
1409,C2,0.8333333333333333
1410,C2,1.0
1411,C2,0.9090909090909091
1412,C2,0.7692307692307693
1413,C2,0.7692307692307693
1414,C2,0.923076923076923
1415,C2,0.9090909090909091
1416,C2,0.923076923076923
1417,C2,0.8571428571428571
1418,C2,0.8571428571428571
1419,C2,0.8333333333333333
1420,C2,0.9090909090909091
1421,C2,0.8000000000000002
1422,C2,0.9090909090909091
1423,C2,0.923076923076923
1424,C2,0.923076923076923
1425,C2,1.0
1426,C2,0.923076923076923
1427,C2,1.0
1428,C2,0.923076923076923
1429,C2,1.0
1430,C2,1.0
1431,C2,1.0
1432,C2,1.0
1433,C2,0.923076923076923
1434,C2,0.7692307692307692
1435,C2,0.8333333333333333
1436,C2,0.8571428571428571
1437,C2,0.8333333333333333
1438,C2,1.0
1439,C2,0.7272727272727273
1440,C2,0.7272727272727273
1441,C2,0.6
1442,C2,0.8571428571428571
1443,C2,0.7692307692307693
1444,C2,0.7272727272727273
1445,C2,0.6666666666666666
1446,C2,0.6666666666666666
1447,C2,0.4
1448,C2,0.7499999999999999
1449,C2,0.6
1450,C2,0.4444444444444444
1451,C2,0.5454545454545454
1452,C2,0.5454545454545454
1453,C2,0.5454545454545454
1454,C2,0.5454545454545454
1455,C2,0.5454545454545454
1456,C2,0.4444444444444445
1457,C2,0.5
1458,C2,0.4615384615384615
1459,C2,0.6666666666666666
1460,C2,0.6666666666666666
1461,C2,0.6666666666666665
1462,C2,0.2
1463,C2,0.3076923076923077
1464,C2,0.36363636363636365
1465,C2,0.6666666666666666
1466,C2,0.6
1467,C2,0.6153846153846153
1468,C2,0.42857142857142855
1469,C2,0.7272727272727272
1470,C2,0.7272727272727272
1471,C2,0.9090909090909091
1472,C2,0.8333333333333334
1473,C2,0.9090909090909091
1474,C2,0.6
1475,C2,1.0
1476,C2,0.8333333333333333
1477,C2,0.888888888888889
1478,C2,0.7499999999999999
1479,C2,1.0
1480,C2,0.75
1481,C2,0.888888888888889
1482,C2,0.9090909090909091
1483,C2,0.923076923076923
1484,C2,0.9333333333333333
1485,C2,0.7692307692307693
1486,C2,1.0
1487,C2,1.0
1488,C2,1.0
1489,C2,0.9333333333333333
1490,C2,0.9333333333333333
1491,C2,0.8571428571428571
1492,C2,0.875
1493,C2,0.7142857142857143
1494,C2,0.8333333333333333
1495,C2,0.7272727272727273
1496,C2,1.0
1497,C2,0.8333333333333333
1498,C2,0.7692307692307692
1499,C2,0.7272727272727273
0,C3,0.6666666666666666
1,C3,0.6666666666666666
2,C3,1.0
3,C3,1.0
4,C3,0.6666666666666666
5,C3,0.6666666666666666
6,C3,0.6666666666666666
7,C3,0.6666666666666666
8,C3,1.0
9,C3,1.0
10,C3,1.0
11,C3,0.5
12,C3,0.5
13,C3,0.4
14,C3,0.5
15,C3,1.0
16,C3,1.0
17,C3,0.8
18,C3,0.8
19,C3,0.8
20,C3,0.8
21,C3,1.0
22,C3,0.6666666666666666
23,C3,0.6666666666666666
24,C3,1.0
25,C3,0.6666666666666666
26,C3,1.0
27,C3,0.5714285714285715
28,C3,1.0
29,C3,0.5
30,C3,0.8
31,C3,0.8
32,C3,0.5
33,C3,0.6666666666666666
34,C3,0.888888888888889
35,C3,0.75
36,C3,0.75
37,C3,0.75
38,C3,0.75
39,C3,0.75
40,C3,0.75
41,C3,0.888888888888889
42,C3,0.8
43,C3,0.7499999999999999
44,C3,0.7499999999999999
45,C3,0.75
46,C3,0.8571428571428571
47,C3,0.8571428571428571
48,C3,0.8571428571428571
49,C3,0.5714285714285715
50,C3,0.75
51,C3,0.3333333333333333
52,C3,0.5714285714285715
53,C3,0.6666666666666665
54,C3,1.0
55,C3,0.8
56,C3,0.3333333333333333
57,C3,0.4
58,C3,0.4
59,C3,0.4
60,C3,0.4
61,C3,0.4
62,C3,0.3333333333333333
63,C3,0.5
64,C3,0.5
65,C3,0.8
66,C3,0.8
67,C3,0.5
68,C3,0.5
69,C3,0.5
70,C3,0.5
71,C3,0.6666666666666666
72,C3,0.6666666666666666
73,C3,0.5
74,C3,0.5
75,C3,0.6666666666666666
76,C3,0.5
77,C3,0.5
78,C3,0.5
79,C3,0.5
80,C3,0.5
81,C3,0.8
82,C3,0.6666666666666666
83,C3,0.6666666666666666
84,C3,0.5
85,C3,0.8
86,C3,0.8
87,C3,0.5
88,C3,0.6666666666666666
89,C3,0.6666666666666666
90,C3,1.0
91,C3,0.8
92,C3,0.5
93,C3,0.6666666666666666
94,C3,0.6666666666666666
95,C3,0.8
96,C3,0.5
97,C3,0.5
98,C3,0.5
99,C3,0.8
100,C3,1.0
101,C3,1.0
102,C3,1.0
103,C3,1.0
104,C3,1.0
105,C3,1.0
106,C3,1.0
107,C3,1.0
108,C3,1.0
109,C3,1.0
110,C3,1.0
111,C3,0.8
112,C3,1.0
113,C3,0.8
114,C3,1.0
115,C3,0.8
116,C3,0.8
117,C3,0.8
118,C3,1.0
119,C3,0.8
120,C3,0.7499999999999999
121,C3,0.8
122,C3,0.8
123,C3,0.8
124,C3,0.6666666666666666
125,C3,0.4
126,C3,0.8
127,C3,0.8
128,C3,0.8
129,C3,1.0
130,C3,1.0
131,C3,1.0
132,C3,0.6666666666666666
133,C3,0.4
134,C3,1.0
135,C3,1.0
136,C3,0.6666666666666666
137,C3,0.8
138,C3,0.5
139,C3,1.0
140,C3,1.0
141,C3,1.0
142,C3,1.0
143,C3,0.6666666666666666
144,C3,0.6666666666666666
145,C3,1.0
146,C3,0.5
147,C3,0.3333333333333333
148,C3,0.6666666666666666
149,C3,0.8
150,C3,0.5
151,C3,0.8
152,C3,1.0
153,C3,0.6666666666666666
154,C3,0.6666666666666666
155,C3,1.0
156,C3,0.5
157,C3,1.0
158,C3,0.8
159,C3,1.0
160,C3,0.8
161,C3,0.8
162,C3,1.0
163,C3,0.8
164,C3,1.0
165,C3,1.0
166,C3,0.5714285714285715
167,C3,0.25
168,C3,0.5714285714285715
169,C3,0.5714285714285715
170,C3,0.8
171,C3,0.7499999999999999
172,C3,0.8571428571428571
173,C3,1.0
174,C3,0.8
175,C3,0.8
176,C3,0.8
177,C3,1.0
178,C3,0.8
179,C3,0.6666666666666666
180,C3,0.6666666666666666
181,C3,1.0
182,C3,1.0
183,C3,0.6666666666666666
184,C3,0.6666666666666666
185,C3,0.6666666666666666
186,C3,0.5
187,C3,0.6666666666666666
188,C3,0.6666666666666666
189,C3,0.6666666666666666
190,C3,0.6666666666666666
191,C3,0.5
192,C3,0.5
193,C3,0.6666666666666666
194,C3,0.5
195,C3,0.5
196,C3,1.0
197,C3,0.6666666666666666
198,C3,0.6666666666666666
199,C3,0.6666666666666666
200,C3,0.6666666666666666
201,C3,0.6666666666666666
202,C3,0.6666666666666666
203,C3,0.5
204,C3,1.0
205,C3,1.0
206,C3,0.6666666666666666
207,C3,0.5
208,C3,0.6666666666666666
209,C3,1.0
210,C3,0.5
211,C3,0.6666666666666666
212,C3,0.3333333333333333
213,C3,0.6666666666666666
214,C3,0.8
215,C3,0.8
216,C3,1.0
217,C3,0.8571428571428571
218,C3,1.0
219,C3,1.0
220,C3,1.0
221,C3,0.8
222,C3,0.8571428571428571
223,C3,1.0
224,C3,0.8571428571428571
225,C3,1.0
226,C3,0.75
227,C3,0.6666666666666666
228,C3,0.8571428571428571
229,C3,0.8571428571428571
230,C3,0.8
231,C3,0.6666666666666666
232,C3,0.6666666666666665
233,C3,1.0
234,C3,0.8571428571428571
235,C3,1.0
236,C3,1.0
237,C3,1.0
238,C3,1.0
239,C3,0.6666666666666666
240,C3,0.6666666666666666
241,C3,0.6666666666666666
242,C3,0.8571428571428571
243,C3,1.0
244,C3,0.8
245,C3,0.8
246,C3,1.0
247,C3,0.5714285714285715
248,C3,0.5714285714285715
249,C3,0.4
250,C3,0.6666666666666666
251,C3,1.0
252,C3,1.0
253,C3,1.0
254,C3,0.6666666666666666
255,C3,0.5
256,C3,1.0
257,C3,1.0
258,C3,0.5
259,C3,0.5
260,C3,0.4
261,C3,1.0
262,C3,0.8
263,C3,1.0
264,C3,1.0
265,C3,0.8
266,C3,0.5
267,C3,1.0
268,C3,1.0
269,C3,0.4
270,C3,0.6666666666666666
271,C3,0.8
272,C3,0.4
273,C3,0.8
274,C3,0.5
275,C3,0.5
276,C3,0.6666666666666666
277,C3,0.6666666666666666
278,C3,0.6666666666666666
279,C3,0.6666666666666666
280,C3,0.6666666666666666
281,C3,0.6666666666666666
282,C3,0.6666666666666666
283,C3,1.0
284,C3,0.6666666666666666
285,C3,0.8
286,C3,1.0
287,C3,1.0
288,C3,1.0
289,C3,1.0
290,C3,1.0
291,C3,1.0
292,C3,0.8
293,C3,0.6666666666666666
294,C3,1.0
295,C3,0.5
296,C3,0.6666666666666666
297,C3,0.5
298,C3,0.6666666666666666
299,C3,1.0
300,C3,0.6666666666666666
301,C3,0.5
302,C3,0.5
303,C3,1.0
304,C3,1.0
305,C3,0.6666666666666666
306,C3,0.6666666666666666
307,C3,0.4
308,C3,0.6666666666666666
309,C3,0.5714285714285715
310,C3,0.5714285714285715
311,C3,0.5714285714285715
312,C3,0.7499999999999999
313,C3,0.8571428571428571
314,C3,0.8571428571428571
315,C3,0.6666666666666666
316,C3,0.5714285714285715
317,C3,0.8571428571428571
318,C3,0.4
319,C3,0.33333333333333337
320,C3,0.33333333333333337
321,C3,0.5714285714285715
322,C3,0.4
323,C3,0.33333333333333337
324,C3,0.4
325,C3,0.6666666666666666
326,C3,0.5
327,C3,0.5
328,C3,0.6666666666666666
329,C3,0.6666666666666666
330,C3,1.0
331,C3,0.75
332,C3,0.8571428571428571
333,C3,0.8571428571428571
334,C3,0.7499999999999999
335,C3,0.7499999999999999
336,C3,1.0
337,C3,0.8571428571428571
338,C3,0.5
339,C3,0.75
340,C3,0.75
341,C3,0.75
342,C3,0.8571428571428571
343,C3,0.7499999999999999
344,C3,0.8571428571428571
345,C3,0.8571428571428571
346,C3,0.7499999999999999
347,C3,0.7499999999999999
348,C3,0.8571428571428571
349,C3,0.8571428571428571
350,C3,0.6666666666666666
351,C3,0.6666666666666666
352,C3,0.6666666666666666
353,C3,1.0
354,C3,1.0
355,C3,0.6666666666666666
356,C3,0.8571428571428571
357,C3,0.6666666666666666
358,C3,0.8571428571428571
359,C3,1.0
360,C3,0.75
361,C3,0.75
362,C3,0.6666666666666665
363,C3,0.6666666666666665
364,C3,0.6
365,C3,0.6666666666666665
366,C3,0.6
367,C3,0.75
368,C3,0.5454545454545454
369,C3,0.6
370,C3,0.6666666666666665
371,C3,0.6666666666666665
372,C3,0.6666666666666665
373,C3,0.6666666666666665
374,C3,0.888888888888889
375,C3,0.8571428571428571
376,C3,0.5
377,C3,0.6
378,C3,0.6666666666666665
379,C3,0.6
380,C3,0.6
381,C3,0.5
382,C3,0.5
383,C3,0.7499999999999999
384,C3,0.8000000000000002
385,C3,0.8000000000000002
386,C3,0.6666666666666666
387,C3,0.6666666666666666
388,C3,0.7272727272727272
389,C3,0.6
390,C3,0.6
391,C3,0.6
392,C3,0.6
393,C3,0.8000000000000002
394,C3,0.6666666666666665
395,C3,0.6
396,C3,0.888888888888889
397,C3,0.6
398,C3,0.888888888888889
399,C3,0.75
400,C3,0.75
401,C3,0.888888888888889
402,C3,0.8571428571428571
403,C3,0.6666666666666666
404,C3,0.8
405,C3,0.8571428571428571
406,C3,0.6666666666666666
407,C3,0.8571428571428571
408,C3,0.8
409,C3,0.7499999999999999
410,C3,0.8571428571428571
411,C3,0.6666666666666666
412,C3,0.5714285714285715
413,C3,0.6666666666666666
414,C3,0.6666666666666666
415,C3,0.8
416,C3,0.6666666666666666
417,C3,0.8571428571428571
418,C3,0.6666666666666666
419,C3,0.8
420,C3,0.8
421,C3,0.6666666666666666
422,C3,1.0
423,C3,0.8571428571428571
424,C3,0.8571428571428571
425,C3,1.0
426,C3,1.0
427,C3,0.8571428571428571
428,C3,0.8571428571428571
429,C3,0.8571428571428571
430,C3,1.0
431,C3,1.0
432,C3,1.0
433,C3,1.0
434,C3,1.0
435,C3,1.0
436,C3,1.0
437,C3,1.0
438,C3,0.8
439,C3,0.8
440,C3,0.8
441,C3,0.5
442,C3,0.8
443,C3,0.8
444,C3,1.0
445,C3,1.0
446,C3,1.0
447,C3,0.8571428571428571
448,C3,0.8571428571428571
449,C3,1.0
450,C3,0.888888888888889
451,C3,1.0
452,C3,1.0
453,C3,1.0
454,C3,1.0
455,C3,1.0
456,C3,1.0
457,C3,0.888888888888889
458,C3,1.0
459,C3,1.0
460,C3,1.0
461,C3,1.0
462,C3,1.0
463,C3,0.8571428571428571
464,C3,1.0
465,C3,1.0
466,C3,0.8571428571428571
467,C3,1.0
468,C3,1.0
469,C3,1.0
470,C3,0.8571428571428571
471,C3,1.0
472,C3,0.8
473,C3,1.0
474,C3,1.0
475,C3,1.0
476,C3,0.6666666666666666
477,C3,0.6666666666666666
478,C3,0.8
479,C3,0.8
480,C3,0.8
481,C3,0.8
482,C3,1.0
483,C3,0.8
484,C3,1.0
485,C3,1.0
486,C3,0.8
487,C3,1.0
488,C3,1.0
489,C3,0.8
490,C3,0.8571428571428571
491,C3,0.6666666666666666
492,C3,1.0
493,C3,1.0
494,C3,0.8
495,C3,0.5
496,C3,0.4
497,C3,0.5
498,C3,0.6666666666666666
499,C3,0.8
500,C3,0.8
501,C3,0.8
502,C3,1.0
503,C3,0.6666666666666666
504,C3,0.8
505,C3,0.8
506,C3,1.0
507,C3,1.0
508,C3,0.8
509,C3,0.5714285714285715
510,C3,0.5
511,C3,0.5714285714285715
512,C3,0.5714285714285715
513,C3,0.8571428571428571
514,C3,0.6666666666666666
515,C3,0.8
516,C3,0.8571428571428571
517,C3,1.0
518,C3,0.8571428571428571
519,C3,0.8571428571428571
520,C3,0.8571428571428571
521,C3,1.0
522,C3,0.888888888888889
523,C3,0.8571428571428571
524,C3,0.75
525,C3,0.75
526,C3,0.7499999999999999
527,C3,0.75
528,C3,0.75
529,C3,0.8571428571428571
530,C3,1.0
531,C3,0.8571428571428571
532,C3,1.0
533,C3,1.0
534,C3,0.6666666666666666
535,C3,0.8
536,C3,0.6666666666666666
537,C3,0.3333333333333333
538,C3,0.5
539,C3,0.5
540,C3,1.0
541,C3,1.0
542,C3,0.8
543,C3,0.5
544,C3,0.4
545,C3,0.6666666666666666
546,C3,0.6666666666666666
547,C3,0.6666666666666666
548,C3,0.6666666666666666
549,C3,0.4
550,C3,0.8
551,C3,0.5
552,C3,0.6666666666666666
553,C3,0.5
554,C3,0.6666666666666666
555,C3,0.6666666666666666
556,C3,0.6666666666666666
557,C3,0.6666666666666666
558,C3,0.5
559,C3,1.0
560,C3,0.8
561,C3,0.6666666666666666
562,C3,1.0
563,C3,0.6666666666666666
564,C3,0.6666666666666666
565,C3,0.5
566,C3,0.6666666666666666
567,C3,0.8571428571428571
568,C3,0.8571428571428571
569,C3,0.8
570,C3,1.0
571,C3,1.0
572,C3,1.0
573,C3,1.0
574,C3,0.8
575,C3,0.8
576,C3,0.8
577,C3,0.8
578,C3,1.0
579,C3,1.0
580,C3,1.0
581,C3,0.8
582,C3,0.8
583,C3,0.8
584,C3,0.5
585,C3,0.8
586,C3,0.4
587,C3,0.6666666666666666
588,C3,0.4
589,C3,0.6666666666666666
590,C3,0.8
591,C3,0.8
592,C3,0.4
593,C3,0.8
594,C3,0.5
595,C3,0.3333333333333333
596,C3,0.8
597,C3,0.4
598,C3,0.6666666666666666
599,C3,0.5
600,C3,0.4
601,C3,0.6666666666666666
602,C3,0.5
603,C3,0.4
604,C3,0.6666666666666666
605,C3,0.4
606,C3,0.4
607,C3,0.3333333333333333
608,C3,0.3333333333333333
609,C3,0.5
610,C3,0.4
611,C3,0.5
612,C3,0.6666666666666666
613,C3,0.5714285714285715
614,C3,0.8
615,C3,0.6666666666666666
616,C3,0.6666666666666666
617,C3,0.4
618,C3,0.5
619,C3,0.5
620,C3,0.4
621,C3,0.5
622,C3,0.4
623,C3,0.5
624,C3,0.5
625,C3,0.4
626,C3,0.5
627,C3,0.5
628,C3,0.6666666666666666
629,C3,0.3333333333333333
630,C3,0.28571428571428575
631,C3,0.3333333333333333
632,C3,0.3333333333333333
633,C3,0.5714285714285715
634,C3,0.4
635,C3,0.5
636,C3,0.5
637,C3,0.5714285714285715
638,C3,0.5
639,C3,0.5714285714285715
640,C3,0.4
641,C3,0.5714285714285715
642,C3,0.5714285714285715
643,C3,0.5714285714285715
644,C3,0.5714285714285715
645,C3,0.4444444444444445
646,C3,0.3333333333333333
647,C3,0.6666666666666666
648,C3,0.5714285714285715
649,C3,0.5714285714285715
650,C3,0.5714285714285715
651,C3,0.5
652,C3,0.5
653,C3,0.5
654,C3,0.4444444444444445
655,C3,0.4444444444444445
656,C3,0.4444444444444445
657,C3,0.28571428571428575
658,C3,0.25
659,C3,0.5
660,C3,0.22222222222222224
661,C3,0.4444444444444444
662,C3,0.28571428571428575
663,C3,0.25
664,C3,0.28571428571428575
665,C3,0.4
666,C3,0.25
667,C3,0.3333333333333333
668,C3,0.4444444444444445
669,C3,0.3333333333333333
670,C3,0.4
671,C3,0.4
672,C3,0.3333333333333333
673,C3,0.3333333333333333
674,C3,0.28571428571428575
675,C3,0.22222222222222224
676,C3,0.25
677,C3,0.28571428571428575
678,C3,0.25
679,C3,0.28571428571428575
680,C3,0.28571428571428575
681,C3,0.28571428571428575
682,C3,0.28571428571428575
683,C3,0.28571428571428575
684,C3,0.3333333333333333
685,C3,0.3333333333333333
686,C3,0.3333333333333333
687,C3,0.5
688,C3,0.5714285714285715
689,C3,0.5714285714285715
690,C3,0.5714285714285715
691,C3,0.6666666666666666
692,C3,0.6666666666666666
693,C3,0.5714285714285715
694,C3,0.3333333333333333
695,C3,0.5
696,C3,0.4
697,C3,0.25
698,C3,0.3333333333333333
699,C3,0.28571428571428575
700,C3,0.3333333333333333
701,C3,0.4
702,C3,0.28571428571428575
703,C3,0.5714285714285715
704,C3,0.28571428571428575
705,C3,0.28571428571428575
706,C3,0.4444444444444445
707,C3,0.28571428571428575
708,C3,0.28571428571428575
709,C3,0.3333333333333333
710,C3,0.5714285714285715
711,C3,1.0
712,C3,0.5
713,C3,0.5
714,C3,0.5
715,C3,0.6666666666666666
716,C3,1.0
717,C3,0.6666666666666666
718,C3,0.6666666666666666
719,C3,0.5
720,C3,1.0
721,C3,0.6666666666666666
722,C3,0.4
723,C3,0.25
724,C3,0.4
725,C3,0.4
726,C3,0.4
727,C3,0.4
728,C3,0.5
729,C3,0.4
730,C3,0.28571428571428575
731,C3,0.5714285714285715
732,C3,0.75
733,C3,0.5
734,C3,0.5714285714285715
735,C3,0.4
736,C3,0.5
737,C3,0.25
738,C3,0.2222222222222222
739,C3,0.5
740,C3,0.6
741,C3,0.4444444444444444
742,C3,0.6666666666666666
743,C3,0.6666666666666665
744,C3,0.6
745,C3,0.8571428571428571
746,C3,0.5714285714285715
747,C3,0.5714285714285715
748,C3,0.5714285714285715
749,C3,0.8000000000000002
750,C3,0.5
751,C3,0.75
752,C3,0.888888888888889
753,C3,0.75
754,C3,0.9090909090909091
755,C3,0.8333333333333334
756,C3,0.6666666666666665
757,C3,0.8000000000000002
758,C3,0.6
759,C3,0.6
760,C3,0.6666666666666665
761,C3,0.8000000000000002
762,C3,0.8000000000000002
763,C3,0.6666666666666666
764,C3,0.7272727272727272
765,C3,0.7272727272727272
766,C3,0.6666666666666666
767,C3,0.7272727272727273
768,C3,0.7692307692307692
769,C3,0.6666666666666666
770,C3,0.8000000000000002
771,C3,0.7272727272727272
772,C3,0.8333333333333333
773,C3,0.8333333333333334
774,C3,0.8333333333333333
775,C3,0.8
776,C3,0.5454545454545454
777,C3,0.5454545454545454
778,C3,0.5454545454545454
779,C3,0.6
780,C3,0.4444444444444444
781,C3,0.6
782,C3,0.4
783,C3,0.4444444444444445
784,C3,0.4444444444444445
785,C3,0.5
786,C3,0.75
787,C3,0.5
788,C3,0.28571428571428575
789,C3,0.7499999999999999
790,C3,0.28571428571428575
791,C3,0.6666666666666666
792,C3,0.6
793,C3,0.7499999999999999
794,C3,0.28571428571428575
795,C3,0.5454545454545454
796,C3,0.6
797,C3,0.5
798,C3,0.4
799,C3,0.6153846153846153
800,C3,0.6
801,C3,0.6
802,C3,0.5454545454545454
803,C3,0.5
804,C3,0.7499999999999999
805,C3,0.8
806,C3,0.6666666666666666
807,C3,0.888888888888889
808,C3,0.7499999999999999
809,C3,0.888888888888889
810,C3,0.888888888888889
811,C3,0.888888888888889
812,C3,0.888888888888889
813,C3,1.0
814,C3,0.8571428571428571
815,C3,0.5714285714285715
816,C3,0.5714285714285715
817,C3,0.5
818,C3,0.25
819,C3,0.4444444444444445
820,C3,0.6666666666666665
821,C3,0.6
822,C3,0.8000000000000002
823,C3,0.75
824,C3,0.8333333333333333
825,C3,0.9090909090909091
826,C3,0.7692307692307692
827,C3,0.8333333333333333
828,C3,1.0
829,C3,0.8
830,C3,0.8333333333333334
831,C3,0.9090909090909091
832,C3,0.9090909090909091
833,C3,0.9090909090909091
834,C3,0.9090909090909091
835,C3,0.8333333333333334
836,C3,0.8
837,C3,0.8000000000000002
838,C3,0.8571428571428571
839,C3,0.888888888888889
840,C3,0.8571428571428571
841,C3,0.6666666666666666
842,C3,0.5714285714285715
843,C3,0.6666666666666665
844,C3,1.0
845,C3,0.6666666666666666
846,C3,0.8
847,C3,0.5
848,C3,0.5
849,C3,0.6666666666666666
850,C3,0.4
851,C3,0.3333333333333333
852,C3,0.5714285714285715
853,C3,0.6666666666666666
854,C3,0.6666666666666666
855,C3,1.0
856,C3,0.5
857,C3,0.5
858,C3,0.5
859,C3,0.4
860,C3,0.5714285714285715
861,C3,0.6666666666666666
862,C3,0.5
863,C3,0.6666666666666666
864,C3,0.4
